id,course,year,yearOfEducation,marks
668,4,2019,1,10 10 10 10 10 10 10 10 10 10 10
668,8,2019,1,9 10 7 10 10 6 5 10 7 8 9 10 8 10 10 10 2 7 6
668,10,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
668,13,2019,1,5 10 10 10 8 10 10 5 5 6 10 7 7
668,15,2019,1,10 10 10 10 10 10 10 10 10 10 10 10
668,1,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
668,2,2020,2,10 7 10 6 9 8 10 8 8 10 9 6 7 10 7 10 10 7
668,4,2020,2,10 10 10 10 10 10 10 10 10 10 10
668,8,2020,2,10 10 5 7 10 7 7 8 7 7 8
668,10,2020,2,5 10 9 9 5 7 10 9 9 7 10 8 10 2 4 10 7
668,13,2020,2,6 9 5 5 10 10 6 8 7 7 6 10 10 10 5
668,15,2020,2,6 5 6 8 10 6 10 10 10 7
668,1,2021,3,10 10 10 10 10 10 10 10 10 10
668,2,2021,3,9 10 7 7 10 10 10 8 10 6 10
668,4,2021,3,10 10 8 10 10 7 10 10 6 10
668,8,2021,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
668,10,2021,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
668,13,2021,3,5 10 7 6 10 6 10 10 6 5 9 10 10
668,15,2021,3,7 9 8 8 10 9 9 6 10 7 9
668,1,2022,4,10 10 10 7 10 10 10 10 10 10 10
668,2,2022,4,2 1 1 2 4 1 2 3 2 1 2 4 4 4
668,4,2022,4,3 5 3 3 2 2 4 5 2 3 3 5 6 2 2
668,8,2022,4,10 10 10 10 10 10 10 10 10 10 7 10 10 5 10 10 8
668,10,2022,4,1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 2 1 1
668,13,2022,4,10 10 10 9 10 10 7 10 10 10
668,15,2022,4,6 9 10 7 10 9 10 9 10 9 10 10 8 10 10 10 10
668,1,2023,4,7 10 6 4 10 5 10 3 3 4
668,2,2023,4,2 3 4 1 4 2 1 1 3 1 2
668,4,2023,4,2 2 1 2 1 3 1 2 2 1 1 2 4
668,8,2023,4,3 1 6 2 2 4 3 6 3 2 5 3 3 4 4 1 3
668,10,2023,4,1 1 2 2 1 2 1 2 2 1 2 1 1 1 1 2 2 1
668,13,2023,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
668,15,2023,4,3 3 2 4 3 4 4 2 6 5 4
669,1,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
669,2,2018,1,10 10 10 9 10 9 10 10 10 6 10 10 9
669,4,2018,1,10 10 10 10 10 10 10 10 10 10 10
669,8,2018,1,10 10 10 10 10 10 10 10 10 10
669,10,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
669,13,2018,1,8 10 8 8 3 9 10 10 10 8 9 10 9 6 9 10 10
669,15,2018,1,10 10 10 10 10 10 10 10 10 10
669,1,2019,2,7 8 10 10 10 6 10 10 10 9 6 6 10 9 10 10
669,2,2019,2,10 10 10 10 9 10 5 9 10 10 8 10 8 10 10 10 4
669,4,2019,2,10 4 9 10 10 10 10 10 7 8 10 7 10 9 5 8 10 10
669,8,2019,2,10 10 10 10 10 9 10 10 10 10 10 10 10 8 10 10 10 10 10 9
669,10,2019,2,10 7 9 8 5 10 9 8 9 8 5 10 8 9 8 9
669,13,2019,2,10 10 10 10 10 10 10 10 10 10 10
669,15,2019,2,10 10 10 4 10 10 10 10 10 7 10 10 10 10 10
669,1,2020,3,1 2 2 1 4 1 1 2 1 1 1 4
669,2,2020,3,2 6 5 8 3 9 7 7 8 9 8 7 3
669,4,2020,3,5 5 7 5 1 8 3 6 5 1 1 7 4 3 5 3 5
669,8,2020,3,2 5 3 5 5 4 4 6 2 6 6 6 1 4 4
669,10,2020,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
669,13,2020,3,3 6 4 5 6 3 6 3 3 4 7 6 4 9 2
669,15,2020,3,5 6 6 7 2 10 6 8 10 6 8 10 5 6 10
669,1,2021,3,4 5 3 3 5 2 4 2 3 6 3 6
669,2,2021,3,3 1 3 2 2 2 3 1 3 2 2 4 6 3 2
669,4,2021,3,6 4 2 5 6 8 2 3 5 2 6 4 8 7 2 4 5
669,8,2021,3,1 4 1 2 6 3 3 3 1 4 3
669,10,2021,3,6 8 10 10 10 10 10 9 10 6 10 10 7 10 10 9 10
669,13,2021,3,2 3 8 5 6 3 2 2 4 2 5 3 5 4 4 3 4 3 7
669,15,2021,3,5 3 10 3 7 7 6 2 4 8 3 6 6 6 6 6 2 6 3
669,1,2022,3,4 10 9 9 7 5 8 7 7 3 9 8 10 7 5 5 8
669,2,2022,3,10 10 10 10 10 10 10 10 5 10 10 10 10 10 10 10 10 10 10
669,4,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
669,8,2022,3,9 10 10 10 9 10 10 10 9 10 9 10 8 9 10 10 10 8
669,10,2022,3,8 6 8 5 10 10 10 10 7 10 2 10 8
669,13,2022,3,7 10 8 8 6 10 10 5 8 4 9 9 10 9 3 9 10 9 10
669,15,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 9 10 10
669,1,2023,4,6 5 4 7 8 6 6 6 10 6
669,2,2023,4,2 6 3 5 2 8 2 3 3 1 1 2 7 1 1 5 4 4
669,4,2023,4,9 10 9 10 10 9 9 10 10 5 10 10 6
669,8,2023,4,10 7 7 9 8 8 10 10 10 6 10 5 6 4 9 10 9 10 10
669,10,2023,4,7 7 7 6 6 6 8 10 10 3 7 5 10 5 4 8 7
669,13,2023,4,2 1 2 1 1 1 1 3 2 1 1 4 1 2 2 4
669,15,2023,4,6 8 4 10 6 8 8 6 8 10 5 10 9 10 6 10 10 3 10 3
670,1,2018,1,9 10 8 10 10 10 10 10 10 9
670,2,2018,1,3 10 8 10 10 9 10 6 8 10 7 10 8 7 9 10 10 10
670,4,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
670,8,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
670,10,2018,1,10 10 10 10 10 10 10 10 10 10
670,13,2018,1,10 10 10 10 10 10 10 10 10 10 10 10
670,15,2018,1,10 6 10 10 6 7 10 10 10 10 5 9 10 10 10 4 8 8 9
670,1,2019,2,9 4 7 8 10 5 6 10 6 5 6 5 9 7 7 9 10 10 8
670,2,2019,2,8 7 6 10 5 7 9 10 10 10
670,4,2019,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 9
670,8,2019,2,8 6 10 10 10 10 7 9 9 10 10 10 8 9 10 6 10 10
670,10,2019,2,10 10 6 10 10 10 6 10 10 7 10
670,13,2019,2,7 6 8 8 7 10 10 6 7 9 5 6 8 7 9 9 9 10 6
670,15,2019,2,10 4 5 10 8 5 8 10 10 6 3 10 9 4 10 9 6 8
670,1,2020,3,9 9 9 8 9 6 9 7 10 6
670,2,2020,3,10 9 7 6 5 6 8 10 7 10 8 10 9 7
670,4,2020,3,10 10 10 10 10 10 10 10 10 10 10 10 10
670,8,2020,3,10 9 10 10 10 10 10 10 10 10 10 10
670,10,2020,3,10 10 10 8 10 9 10 10 9 10 5 9 10 8
670,13,2020,3,9 7 4 7 8 7 10 9 8 10 6 4 9
670,15,2020,3,10 10 10 10 10 10 10 10 10 10 10 10
670,1,2021,4,10 8 7 10 10 9 10 10 9 9 8 5 10 9 9 10 9 8 9 7
670,2,2021,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
670,4,2021,4,10 8 7 7 5 7 8 8 9 7 7 10 6
670,8,2021,4,10 10 10 9 9 7 10 8 7 10 10 10 10 10 10 8
670,10,2021,4,3 4 3 2 5 5 3 3 1 3 7 7 2 4 2 4 4
670,13,2021,4,10 10 10 7 10 8 9 9 10 10 10
670,15,2021,4,1 3 1 1 2 1 2 2 1 2 1 2 3 1 2 2 1
670,1,2022,4,10 10 10 10 10 9 10 10 10 7 9 9 4 10 10 6 8 10
670,2,2022,4,10 9 10 6 10 10 8 10 10 8 9 7 8 10 10
670,4,2022,4,5 8 6 7 9 10 8 10 5 10 9 10 6 10 7 9 6 9
670,8,2022,4,10 9 10 10 10 7 8 6 10 10 10 9 10 10
670,10,2022,4,10 8 2 10 10 8 6 10 10 10 10 10 8 8 8 7
670,13,2022,4,10 5 7 10 9 10 8 6 7 8
670,15,2022,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
670,1,2023,5,6 10 7 6 10 8 8 1 9 8 6
670,2,2023,5,3 5 7 4 7 3 4 4 6 4 10 3 9 6 4 6
670,4,2023,5,5 3 5 4 2 3 4 7 7 6 6 7 6 4 6
670,8,2023,5,3 3 4 4 5 5 3 4 5 4 4 4 7 3 2
670,10,2023,5,6 3 1 2 1 1 3 1 1 3
670,13,2023,5,7 3 6 8 4 10 10 7 6 10 8
670,15,2023,5,5 5 2 3 2 3 3 3 2 3 3 4 3 5 3 4 3 4
671,1,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10
671,2,2018,1,10 9 10 10 7 10 10 10 10 10 9 9 10 10 10 10
671,4,2018,1,10 7 7 10 10 10 10 8 10 8 10 10 9 7 6 6 8 10 8 8
671,8,2018,1,10 5 10 8 5 5 7 5 6 10
671,10,2018,1,6 5 10 7 9 8 10 10 4 10
671,13,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
671,15,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10
671,1,2019,2,5 10 10 4 10 7 4 5 6 8 5 7
671,2,2019,2,8 10 10 10 8 10 10 10 10 10 10 10 10 10 10 7 9
671,4,2019,2,5 3 5 9 6 3 5 2 6 3 3 6
671,8,2019,2,4 10 10 10 8 7 7 4 7 10 9 8
671,10,2019,2,7 6 2 7 2 9 8 6 6 8 7 6 3
671,13,2019,2,7 2 8 5 4 8 5 4 7 3
671,15,2019,2,6 9 6 5 10 8 7 4 9 8 9 8 10 10 4 4 8
671,1,2020,2,9 6 9 9 7 7 10 7 10 7
671,2,2020,2,8 10 4 10 7 7 10 10 10 10 9 10 9
671,4,2020,2,10 10 10 10 10 10 10 8 10 10 10 10 10 10
671,8,2020,2,9 10 10 9 10 10 10 10 8 5 8 10 6 7 10
671,10,2020,2,8 10 10 10 10 7 10 10 10 10 10 10 8 8
671,13,2020,2,9 6 10 7 10 10 10 10 10 10 10 9 9 10 10 10 10
671,15,2020,2,6 10 6 10 9 10 8 10 10 10 10 10 10 10 10 8 10 10 10
671,1,2021,3,5 7 10 5 10 10 10 7 8 8 10 10 6 8
671,2,2021,3,8 8 9 10 7 7 4 9 7 8 7 7 10 10 6 8 6 6
671,4,2021,3,6 10 10 6 10 7 6 6 9 6 5 8 4 8 8 9 7 7
671,8,2021,3,7 10 10 10 10 10 10 10 6 8 10 9 10 10 7 10 8
671,10,2021,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
671,13,2021,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
671,15,2021,3,8 7 8 9 10 10 10 10 8 6 10 10 8 9 10 5 10 10 10 6
671,1,2022,4,10 10 10 10 10 10 10 10 10 10
671,2,2022,4,10 8 7 8 10 10 10 10 10 10 10 10 10 9 10 10 10 10 8 10
671,4,2022,4,8 5 8 8 9 10 7 9 10 4 10 7 5 10 6
671,8,2022,4,10 10 10 7 10 10 10 10 10 8 7
671,10,2022,4,6 5 7 10 6 9 8 10 7 10 9 10 8 9 8
671,13,2022,4,10 10 10 9 7 9 6 5 7 10
671,15,2022,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
671,1,2023,5,8 4 9 10 10 5 9 5 4 8 9 6 6 7 9 9 10
671,2,2023,5,3 3 4 4 4 5 6 3 2 4 4 7 4 7 8 5 5 1 5
671,4,2023,5,3 5 4 7 7 8 4 2 7 6 7
671,8,2023,5,4 5 3 2 3 5 4 5 1 4 5 5
671,10,2023,5,1 1 2 1 1 1 1 1 1 1 2 1 1
671,13,2023,5,10 5 6 10 6 6 10 10 6 6 7 10 6
671,15,2023,5,8 10 7 10 6 6 6 5 6 5 8 10 9 4
672,1,2019,1,1 2 1 2 2 2 2 2 1 3
672,2,2019,1,7 3 4 2 3 4 3 2 7 5 5 3
672,4,2019,1,2 1 1 6 3 4 1 2 3 2
672,8,2019,1,1 2 1 3 1 2 2 1 5 4 5 3 3 2
672,10,2019,1,2 2 1 2 1 2 3 2 2 2 3
672,13,2019,1,5 6 4 8 9 6 10 10 9 8 7 7 2 8 6 6 4 6
672,15,2019,1,10 10 10 9 8 10 7 9 9 10 7 9 10 10 10 10
672,1,2020,1,7 10 7 10 6 6 10 9 8 3 10 7 6 7 10 8 9 10 6
672,2,2020,1,3 6 6 3 3 4 4 3 4 2 4 2 6 3 2 3
672,4,2020,1,4 7 5 7 3 5 10 4 6 7 6
672,8,2020,1,5 4 6 7 6 2 3 5 7 4 4
672,10,2020,1,4 3 7 3 5 2 5 7 10 6
672,13,2020,1,3 3 8 8 10 8 5 7 6 10 10 9 9 10 9 9
672,15,2020,1,3 3 2 1 3 3 2 4 3 3 3 1 2 3 3 1 5 4 3 2
672,1,2021,1,6 6 5 10 8 9 10 7 9 5 8 10
672,2,2021,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
672,4,2021,1,10 10 5 6 10 4 10 8 10 10
672,8,2021,1,5 7 9 8 6 7 8 7 5 8
672,10,2021,1,10 10 10 10 8 10 10 9 6 9 9 10
672,13,2021,1,8 4 7 10 9 8 9 7 5 4 10 10 5 8 5 10 10 8
672,15,2021,1,10 10 8 10 10 8 10 10 8 10 10 9 10
672,1,2022,2,6 9 9 6 5 6 8 7 5 9
672,2,2022,2,9 9 8 10 10 4 10 7 8 10 7 10 6 5 10 9 5 9
672,4,2022,2,6 10 5 6 5 10 6 10 9 10 10 7 10 8 5
672,8,2022,2,10 10 10 10 10 10 10 10 10 8 8 10
672,10,2022,2,9 6 10 8 10 10 4 10 10 7 8 6 10 7 5
672,13,2022,2,10 10 10 10 10 10 10 10 10 10 10 10
672,15,2022,2,10 9 9 10 6 9 10 10 7 4 10 10 7
672,1,2023,3,7 8 9 10 3 6 2 7 10 5 10 9 9
672,2,2023,3,9 10 10 10 8 10 10 10 10 10 7 10 10 10 10 10 9 10 9 10
672,4,2023,3,3 3 1 4 1 2 4 2 7 3 3 3
672,8,2023,3,8 7 10 9 6 10 8 10 10 6 7 10 4 9
672,10,2023,3,3 4 5 2 3 2 4 3 5 1 1 3 3
672,13,2023,3,7 6 8 9 4 5 8 6 4 4 10 4 3 8
672,15,2023,3,8 8 5 6 2 7 7 6 4 8 8 4 7
673,1,2023,1,4 10 10 6 7 8 10 9 10 10 10 10 10 10
673,2,2023,1,6 10 10 10 10 8 6 7 10 9 8 8 7 5
673,4,2023,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
673,8,2023,1,10 5 10 6 9 10 10 6 10 10 10 10 3 10 8 6 10 10 10 5
673,10,2023,1,3 7 7 10 10 7 6 9 9 10 7 8 8 9 10 9 7 8
673,13,2023,1,9 4 7 5 7 10 5 9 6 8 9
673,15,2023,1,10 10 10 10 10 7 10 10 10 10 5 10 10 10 8 10 10 10
674,1,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
674,2,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
674,4,2019,1,10 10 10 9 10 10 10 10 9 10 10 10 10
674,8,2019,1,7 6 3 9 6 8 10 8 10 4 8 10 8 7 9 9 9 8 10 7
674,10,2019,1,8 10 10 9 7 8 10 8 6 7 7 10 10 7 10 10 9 10 4
674,13,2019,1,10 5 7 6 10 7 10 10 8 5 8
674,15,2019,1,3 7 10 4 7 6 9 8 10 8 9 4 9
674,1,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
674,2,2020,2,10 10 10 10 10 10 10 10 10 10 10 10
674,4,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10
674,8,2020,2,9 10 5 5 7 4 10 10 10 10 9 6 10 10 7
674,10,2020,2,6 7 10 4 10 7 8 5 6 10 10 8 4 7 8 5 7 10 6 8
674,13,2020,2,10 6 2 8 10 6 10 6 4 9 9 5 9 8 6 4 10 8 6 10
674,15,2020,2,8 7 9 10 10 8 9 7 10 9 10
674,1,2021,3,9 10 5 10 9 7 10 10 5 10 9 7 9 7 7 8 8 7 7 8
674,2,2021,3,6 5 9 9 9 8 7 8 8 3 7 8 6 10
674,4,2021,3,6 7 8 5 6 10 8 5 8 9 7 6 10 10
674,8,2021,3,10 10 10 8 7 9 8 8 9 9 10
674,10,2021,3,10 10 10 10 10 10 10 10 10 10 10 10 10
674,13,2021,3,10 6 9 4 6 8 6 10 6 5 8 6
674,15,2021,3,9 10 10 10 6 10 9 10 10 9 10
674,1,2022,4,10 9 10 4 8 10 7 5 4 10 10 8 10 8 5 3 10 9 9 7
674,2,2022,4,5 10 9 8 6 5 10 6 9 6 8 8 9
674,4,2022,4,10 10 9 10 10 10 10 10 10 10 8 10
674,8,2022,4,8 9 10 9 9 10 10 9 9 7
674,10,2022,4,10 7 10 3 8 10 8 7 6 8 9 7 10 8 5 6 6
674,13,2022,4,10 10 10 10 10 10 10 10 10 10 10 10 10
674,15,2022,4,10 10 10 10 10 10 10 10 10 10
674,1,2023,5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
674,2,2023,5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
674,4,2023,5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
674,8,2023,5,10 10 10 10 10 10 10 10 10 10 10 10 10
674,10,2023,5,7 7 10 10 10 10 4 6 4 7 10
674,13,2023,5,10 10 10 10 10 10 10 10 10 10 10 10 10 10
674,15,2023,5,6 10 5 9 5 10 5 8 10 10
675,1,2021,1,10 5 10 8 10 10 10 9 10 9 10 10 10 10 10 10 10 10 10
675,2,2021,1,10 7 5 5 6 5 8 8 4 7 4 10 8 9
675,4,2021,1,5 9 9 6 7 10 10 10 10 4 10 9 10 8
675,8,2021,1,7 7 5 4 9 5 8 8 7 10 10 6 4 6 6 3 9 6 8
675,10,2021,1,3 5 1 6 3 3 4 2 1 1 6 3 8 2 1 5 3 3 3
675,13,2021,1,7 10 10 6 6 8 8 8 10 9 9 8 4 7 3 10 6 10
675,15,2021,1,5 2 3 6 7 7 3 4 7 4 4 3 5 6 6 7 5 4 4 4
675,1,2022,1,5 3 3 2 1 4 5 3 3 2 1 4 6 3 3 2 1
675,2,2022,1,6 6 8 10 9 5 7 4 8 5 2 9 6 5 3 10
675,4,2022,1,5 2 2 4 4 1 2 8 6 6 2 4 2 3 5
675,8,2022,1,9 10 10 10 10 10 10 10 10 10 10 10 10 10 10
675,10,2022,1,7 4 2 6 4 4 5 4 2 5 3 6 3
675,13,2022,1,7 7 6 8 6 8 5 8 10 3 6 8 7 7 6 6 5
675,15,2022,1,2 2 4 3 2 3 2 1 1 4 3 5 1 6 2 3 3 2 1
675,1,2023,1,5 2 4 1 3 4 5 5 2 4 1 3 2 4 4 3 5 3
675,2,2023,1,9 7 4 9 9 1 9 6 6 9 7 9 8 5 10 10 8 9 10 7
675,4,2023,1,8 5 10 5 10 10 7 8 9 9 10 10 10
675,8,2023,1,6 8 7 9 6 10 8 10 10 8 10 10 8 4 5
675,10,2023,1,4 3 3 1 2 3 2 1 2 2 1 2 1 2 1 2
675,13,2023,1,8 9 10 10 10 10 10 10 5 7 10 7 9 10 8 10 10
675,15,2023,1,10 10 10 8 4 7 10 9 10 10 10 10 9 10 9 8
676,1,2022,1,5 4 3 6 2 4 8 5 5 8
676,2,2022,1,10 10 10 9 10 9 8 7 10 8 6 10 10 9 10 7 10 8 10
676,4,2022,1,2 5 2 5 3 4 1 3 2 4 3 3 1 4 1 3 3 5 2
676,8,2022,1,8 5 3 2 6 4 1 5 4 5
676,10,2022,1,7 10 7 9 9 8 7 6 3 7 6 5 6 7 7
676,13,2022,1,3 1 2 3 4 3 3 2 3 5 4 4 4 4 3
676,15,2022,1,2 6 2 5 2 6 2 3 4 4 6 5 5 3 3 4 5 5
676,1,2023,1,10 10 10 10 10 10 10 10 10 10 10 10 10
676,2,2023,1,10 10 10 10 10 10 10 9 10 10 10 10 10 10
676,4,2023,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10
676,8,2023,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
676,10,2023,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
676,13,2023,1,7 9 10 9 8 9 9 10 10 6
676,15,2023,1,7 10 10 10 9 10 10 10 10 7 6 10 8
677,1,2023,1,10 10 6 10 8 10 7 10 10 10 10 10 10 10 10 10
677,2,2023,1,1 2 2 2 1 3 2 3 1 2 3
677,4,2023,1,9 10 8 10 4 10 10 10 8 9 10 10 9
677,8,2023,1,5 8 5 5 5 7 4 4 3 3 3 8 5 6 6 7 7 4 2
677,10,2023,1,3 2 4 4 5 3 3 7 4 6 3 3 2 5 9 6 4 6 5 2
677,13,2023,1,4 5 3 4 1 7 3 4 3 5 4 6 6
677,15,2023,1,7 3 4 5 2 5 3 2 4 4 4 4 3 2
678,1,2019,1,10 10 8 10 10 10 9 10 10 7 10 10 10 8 10 10 10
678,2,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
678,4,2019,1,6 6 8 8 7 8 10 10 10 8 5 6 8 4
678,8,2019,1,5 10 10 9 9 10 10 10 5 10 10 10 3 10 10 10 10 10 10
678,10,2019,1,10 7 10 10 10 10 10 8 9 10 9 10
678,13,2019,1,9 10 9 10 8 7 10 9 7 10 10 7
678,15,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
678,1,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
678,2,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10
678,4,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
678,8,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
678,10,2020,2,8 10 8 5 9 10 10 8 10 7 10 8 10 10 10 10
678,13,2020,2,10 5 9 10 6 5 5 9 10 10 10 7 10 10 6 7 9 10 6
678,15,2020,2,10 9 10 10 10 10 8 10 10 9 10 10 8
678,1,2021,3,5 10 10 10 10 10 9 8 10 9 10 10 10 10 8 10 10 10 10
678,2,2021,3,8 10 7 9 10 10 10 10 10 9 10 10 6 7 9
678,4,2021,3,10 10 10 8 10 10 10 10 10 10 10 8 10 6 10 10 10
678,8,2021,3,10 10 10 10 9 10 10 10 10 10 10
678,10,2021,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
678,13,2021,3,10 10 10 10 10 10 10 10 10 8 8 7 10 10 10 10 9 10 8 10
678,15,2021,3,10 10 8 6 10 7 8 7 8 10 5 9 10 7 9 6 6 8
678,1,2022,4,10 10 10 10 10 10 10 10 10 10 10 10
678,2,2022,4,10 5 10 5 10 3 10 10 10 9 10
678,4,2022,4,10 10 10 10 10 10 10 10 10 10 10 10 10
678,8,2022,4,10 10 10 10 10 10 10 8 10 10 10 10 9
678,10,2022,4,10 9 7 8 5 10 10 10 9 7 8 8 5 7 6
678,13,2022,4,10 7 7 3 7 10 7 10 9 9 6 9 10
678,15,2022,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10
678,1,2023,5,7 5 10 10 10 10 10 8 6 9
678,2,2023,5,10 8 8 5 9 10 8 5 10 10
678,4,2023,5,10 10 7 6 6 9 9 6 7 8 10 6
678,8,2023,5,10 10 9 10 10 10 9 10 7 10 9 6 7 5
678,10,2023,5,5 8 3 9 10 10 10 10 6 7 10 4 5 8 8 6 6
678,13,2023,5,10 10 10 10 10 10 10 10 10 10 10
678,15,2023,5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
679,1,2020,1,10 10 10 10 10 10 10 10 7 10 9 10
679,2,2020,1,8 9 7 10 10 10 10 9 10 10 7 10 10 10 10
679,4,2020,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 9
679,8,2020,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
679,10,2020,1,8 7 10 8 10 9 10 10 8 6 9
679,13,2020,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
679,15,2020,1,10 10 10 10 10 10 10 10 10 10 10 10 10
679,1,2021,2,10 10 10 10 10 10 10 10 10 10
679,2,2021,2,10 10 10 7 10 10 6 10 6 10 10 10 10 10 10 10 10 10 8
679,4,2021,2,4 6 10 10 8 10 7 10 10 9 7 9 6 5 10 10 4
679,8,2021,2,8 10 8 5 9 10 10 9 10 10 10 7 9 10 10
679,10,2021,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
679,13,2021,2,7 10 7 8 7 2 10 10 8 9 2 7
679,15,2021,2,8 10 7 10 10 10 7 10 8 10
679,1,2022,3,7 9 8 7 7 7 7 6 9 7 10 6 8 8 10 4 7 7 1 7
679,2,2022,3,10 5 8 9 10 6 7 10 10 8 8 10 6 10 6 9
679,4,2022,3,10 9 5 5 10 4 3 10 10 8 10
679,8,2022,3,8 10 7 10 10 7 9 10 10 8 10 10 10 10 10 10
679,10,2022,3,10 8 8 7 10 6 5 4 10 8
679,13,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
679,15,2022,3,9 10 7 10 10 6 7 10 10 10 6 9 8 10 8 10 9 10
679,1,2023,4,10 6 10 9 10 6 10 10 9 10
679,2,2023,4,10 10 10 10 9 9 8 10 10 5 8 10 5 10 10 8 10 10
679,4,2023,4,7 9 10 6 9 7 7 4 10 8 10 9
679,8,2023,4,10 10 10 10 10 10 10 10 10 10
679,10,2023,4,10 5 10 9 8 7 9 10 10 5 5
679,13,2023,4,10 10 6 4 7 8 10 9 10 9 5 9 8 10
679,15,2023,4,6 9 10 10 10 5 4 6 6 10 10 10 10 6 10 10 6
680,1,2019,1,10 10 10 10 5 10 10 8 10 5 10 10 9 10 10 10 8 10 10 9
680,2,2019,1,10 10 10 10 10 10 10 10 10 10
680,4,2019,1,6 8 6 10 7 7 7 4 9 9 4 6 10 7 10 7 8 5 10 8
680,8,2019,1,3 6 10 10 5 2 6 5 8 7 9 8 9 6 6 6 10 10
680,10,2019,1,6 7 10 9 5 6 5 10 7 8 6 7 8 8 8 10
680,13,2019,1,9 10 10 10 10 10 9 10 4 10 10 9 10 10 8 10 10
680,15,2019,1,10 10 10 10 10 10 10 10 10 10
680,1,2020,2,8 7 5 10 10 7 10 6 10 7 10 6
680,2,2020,2,10 8 10 8 10 9 10 10 10 9 8 10 9
680,4,2020,2,8 10 10 7 7 7 6 5 10 5 7 5 10 4 10
680,8,2020,2,10 10 10 10 10 10 10 10 9 10 10 10 10
680,10,2020,2,5 3 4 6 6 6 7 8 8 7 4 9 9 10 9 9 8 10 7
680,13,2020,2,10 10 10 10 9 10 10 10 10 10 10 10 10 10
680,15,2020,2,10 10 10 10 10 10 10 10 10 10 10 10
680,1,2021,3,4 9 7 10 7 10 4 9 8 5 10 10 8 10 5 9 8 8 10 7
680,2,2021,3,10 10 10 10 10 10 10 10 10 10 10 10 9
680,4,2021,3,8 10 10 9 10 10 10 8 7 10 10 10 10 10 9 10 6 10 8
680,8,2021,3,6 10 10 10 8 10 10 10 6 10 10 10 7 9
680,10,2021,3,10 10 10 10 9 10 7 7 8 9 7 7 8 10 9 9 9 10 9
680,13,2021,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
680,15,2021,3,10 10 10 10 10 10 10 10 10 10 10
